3,how many stars are there in big dipper
0,how do you become a dentist
2,who is ishmael in moby dick
3,how many wings does a flea have
4,what country has been called the queen of the antilles
4,where can i find a website that gives comparisons of good prices
3,what is the population of mozambique
0,what is multimedia
4,what state has the most indians
0,what is the difference between terry cloth and french terry
3,how long is camptown racetrack
2,name the two blob members of the animated herculoids
4,where did luther display his    ninety five theses
0,what are    inkhorn terms
0,what is the difference between pop music and rock and roll
4,what river is pocahontas buried along
0,what does hazmat stand for
0,what is    bloodhound
3,how many miles is it from london   england to plymouth   england
1,what was paul bunyan  s ox  s name
1,what trophy is awarded to the winners of the super bowl
4,where is dartmouth college
2,what well known tv talk show host was a lay preacher by the time he was seventeen
0,what are the environmental influences on plant genetics
2,what one of the backstreet boys are single
3,how many people was randy craft convicted of murdering
4,what river flows through vienna   budapest and belgrade
2,what civil war general wreaked havoc on the south by marching through georgia on his way to the sea
2,who was the conservationist who served as spokesperson for post grape nuts
0,what is carpal tunnel syndrome
5,what does ioc stand for
4,which area produces the least acidic coffee
0,why is it called    hamburger    if there is no ham in it
1,what is the trademark of a washington redskin  s fan
0,why does cotton get caught in belly buttons
2,what suburban housewife and mother of three wrote the feminine mystique
0,how does a glacier form
3,on which date is the ukrainians   christmas
4,what is the largest city in the world
1,what famed tennis tournament  s men  s singles title was fred perry the last englishman to win
2,who was whitcomb judson
3,what is the average weight for a man
4,what are britain  s two longest rivers
4,what country covers 8   600   387 square miles
1,what fuel do airplanes use
2,name a canine cartoon character other than huckleberry hound to have a voice by daws butler
0,what does palindromic mean
0,what baseball expression came from the nautical term for ships sailing between the atlantic and pacific before the panama canal
4,in which state are the mark twain national forests
4,what is the oldest ethnological museum in the world
0,how does belle describe her life in beauty and the beast
1,what color flies closest to the staff on belgium  s flag
1,what is the smallest thing seen under the most powerful microscope   and how big is it
1,which ear can most people hear better with
4,where have the most dinosaur remains been found
1,what letter appears on the cold water tap in spain
1,how do you say    grandma    in irish
2,who shoplifts
1,what is a camel hair brush actually made out of
0,what is the socratic method
4,what island has a park called the battery at is southern tip
0,what is hypertext
3,how much is clara peller being paid by wendy  s to say    where  s the beef
0,what do i need to learn to design web pages
3,what was the date of cnn  s first broadcast
0,shea and gould closed their los angeles office for what reason
1,what peter blatty novel recounts the horrors of regan macneil  s possession by the devil
